course_section_id,New_Professor,Professor_ID,Professor_Division,Professor_Teaching_Status,Professor_Score,Course_Score,Co_Professor,Professor_Enrollments,Course_Number,Section_Number,Course_Division,Course_Type,New_Course,Program_Degree,Course_Year,Course_Term,Term_Number,Academic_Year,Course_Credits,Course_Capacity,Prerequisites,Corequisites,Enrollment_Total,Enrollment_Masters1,Enrollment_Masters2,Enrollment_MS,Enrollment_PhD,Enrollment_CrossReg_Other,Response_Rate,Waitlist,Separate_Evaluation,Classroom,days,Class_Time,Hours,times_taught,Q1_Stu_Effort_Score,Q2_Stu_Instr_Engagement_Score,Q3_Stu_Peer_Engagement_Score,Q4_Stu_Prev_Experience_Score,Q5_Stu_Curr_Experience_Score,Q6_Stu_Course_Value_Score,Q8_Stu_Recommend_Score,Q10_Average_workload_rating,Q11_Course_Pace_Score,Q12_Course_Content_Score,Q13_Instr_Attunement_Score,Q14_Instr_Clarity_Score,Q15_Instr_Expectations_Score,Q16_Instr_Feedback_Score,Q17_Instr_Inclusiveness_Score,Course_Teaching_Assistant
199674,No,a45e264b,VUFA,Part Time,4.272414,4.168965,No,1,M36656,001,WIRK,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,73.0,70.0,3.0,0.0,0.0,0.0,83.5599975585938,33.0,No,Building1,M,18:00:00,3.25,3.0,4.032786,4.540983,4.377049,2.983606,0.950819,4.114754,4.213114,2.721311,3.245901,3.950819,4.114754,4.14754,4.09836,3.590163,4.327868,Yes
199677,No,fc587e86,VUFA,Part Time,4.689286,4.426923,No,1,S54133,001,WIRK,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,74.0,72.0,2.0,0.0,0.0,0.0,79.7300033569336,54.0,No,Building2,M,18:00:00,3.25,4.0,4.322033,4.694915,4.627118,3.728813,0.949152,4.423728,4.508474,2.423728,3.016949,4.271186,4.372881,4.525423,4.355932,4.084745,4.474576,Yes
199679,No,d46569f3,VUFA,Part Time,4.312727,4.207843,No,1,X51899,001,WIRK,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,71.0,42.0,4.0,0.0,0.0,25.0,80.2799987792969,5.0,No,Building1,W,18:00:00,3.25,3.0,3.947368,4.315789,4.614035,3.035087,1.280701,4.052631,4.245614,2.947368,3.298245,3.929824,3.91228,4.087719,4.157894,4.0,4.175438,Yes
199680,No,ce03109b,VUFA,Part Time,4.173333,4.273913,No,1,U60678,001,WIRK,Elective,No,MSPHD,2024,Fall,20243,2024-25,1.5,74.0,,,64.0,0.0,0.0,64.0,0.0,0.0,76.1900024414063,0.0,No,Building2,"M, T, W, R, R, F",09:00:00,8.25,4.0,4.604166,4.6875,4.666666,3.333333,1.0,4.166666,4.125,4.229166,4.270833,4.145833,3.854166,4.0625,4.0,4.020833,4.208333,Yes
199682,No,24db2b70,VUFA,Part Time,4.379592,4.465306,No,1,B29160,001,WIRK,Elective,No,MSPHD,2024,Fall,20243,2024-25,1.5,74.0,,,65.0,1.0,0.0,64.0,0.0,0.0,80.0,0.0,No,Building2,"M, T, W, R, R, F",09:00:00,3.25,2.0,4.26923,4.557692,4.51923,2.980769,1.0,4.461538,4.173076,3.730769,4.442307,4.115384,3.557692,4.211538,3.846153,3.846153,4.076923,Yes
199996,Yes,78a33cd1,CGCH,Part Time,4.645454,4.542857,No,1,O60984,003,SBFH,Elective,No,MSPHD,2024,Fall,20243,2024-25,3.0,50.0,Prerequisites,,36.0,13.0,1.0,1.0,0.0,21.0,69.4400024414063,0.0,No,Building1,"T,R,F",12:30:00,7.0,53.0,4.2,4.44,4.16,2.8,1.52,4.36,4.32,3.44,3.44,4.2,4.48,4.48,4.36,4.36,4.56,Yes
200032,Yes,6e5c2fb8,USIE,Part Time,3.080147,3.029412,No,1,I27562,001,USIE,Elective,No,MSPHD,2024,Fall,20243,2024-25,3.0,74.0,,,49.0,0.0,0.0,44.0,1.0,4.0,83.6699981689453,0.0,No,Building1,F,09:00:00,3.25,4.0,3.756097,3.951219,3.975609,3.170731,1.07317,2.926829,2.951219,3.317073,2.926829,2.975609,3.195121,3.390243,2.926829,3.658536,3.560975,Yes
200033,Yes,6e5c2fb8,USIE,Part Time,3.672632,3.497,No,1,I27562,002,USIE,Elective,No,MSPHD,2024,Fall,20243,2024-25,3.0,74.0,,,57.0,0.0,0.0,56.0,1.0,0.0,87.7200012207031,0.0,No,Building1,F,14:20:00,6.916666,4.0,4.14,4.32,4.4,3.06,0.98,3.46,3.56,3.8,3.22,3.24,4.0,3.94,3.74,3.94,4.02,Yes
200172,Yes,4c95a9ab,CGCH,Part Time,4.933333,4.833333,No,1,X71499,001,SBFH,Elective,No,Masters2,2024,Fall,20243,2024-25,1.5,60.0,Prerequisites,,36.0,2.0,34.0,0.0,0.0,0.0,83.3300018310547,0.0,No,Building1,"F, S",08:30:00,10.25,6.0,4.266666,4.566666,4.433333,3.066666,0.966666,4.833333,4.933333,3.666666,3.733333,4.4,4.5,4.533333,4.5,4.366666,4.7,Yes
200266,Yes,4c95a9ab,CGCH,Part Time,4.87234,4.817391,No,1,O59709,001,SBFH,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,60.0,Prerequisites,,58.0,58.0,0.0,0.0,0.0,0.0,81.0299987792969,38.0,No,Building2,"T,R",10:50:00,1.5,53.0,4.446808,4.723404,4.702127,3.595744,0.957446,4.80851,4.87234,3.489361,3.446808,4.276595,4.446808,4.553191,4.531914,4.553191,4.574468,Yes
200393,Yes,42b450d9,CGCH,Part Time,4.766667,4.733333,No,1,Q82729,001,SBFH,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,50.0,,Corequisite,48.0,43.0,4.0,1.0,0.0,0.0,62.5,4.0,No,Building1,W,18:00:00,3.25,6.0,4.466666,4.766666,4.633333,3.333333,1.0,4.733333,4.766666,3.066666,3.4,4.466666,4.566666,4.7,4.666666,4.1,4.666666,Yes
200394,Yes,c41b9175,NZJO,Part Time,4.456,4.206897,No,1,Z90638,001,TRXC,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,50.0,,,39.0,38.0,1.0,0.0,0.0,0.0,76.3199996948242,17.0,No,Building1,W,18:00:00,3.25,4.0,3.931034,4.655172,4.517241,2.413793,0.965517,4.206896,4.448275,3.103448,3.310344,4.172413,4.275862,4.517241,4.172413,4.482758,4.655172,No
200483,Yes,1a8f5631,CGCH,Part Time,4.573913,4.486957,Yes,2,J08865,001,SBFH,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,50.0,Prerequisites,,30.0,28.0,2.0,0.0,0.0,0.0,83.3300018310547,20.0,Yes,Building1,T,18:00:00,3.25,28.0,4.36,4.52,4.72,3.64,0.92,4.4,4.48,3.4,3.24,4.08,4.4,4.56,4.36,4.12,4.6,Yes
200483,Yes,cdbf9593,,Part Time,4.453333,4.486957,Yes,2,J08865,001A,SBFH,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,50.0,Prerequisites,,30.0,28.0,2.0,0.0,0.0,0.0,83.3300018310547,20.0,Yes,Building1,T,18:00:00,3.25,28.0,4.36,4.52,4.72,3.64,0.92,4.4,4.48,3.4,3.24,4.08,4.4,4.56,4.36,4.12,4.6,No
200787,Yes,ace11238,VUFA,Full Time,4.983333,4.7,No,1,B55819,005,WIRK,Core,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,66.0,66.0,0.0,0.0,0.0,0.0,92.4199981689453,0.0,No,Building1,"T,R",10:50:00,1.5,49.0,4.065573,4.819672,4.606557,3.081967,1.0,4.62295,4.901639,3.0,3.229508,4.311475,4.770491,4.868852,4.819672,4.393442,4.918032,Yes
200821,Yes,a9df130e,CGCH,Part Time,5.0,4.875,No,1,V13963,005,SBFH,Elective,No,Masters1,2024,Fall,20243,2024-25,3.0,10.0,Prerequisites,,10.0,10.0,0.0,0.0,0.0,0.0,80.0,14.0,No,Building1,R,14:20:00,3.25,25.0,4.625,5.0,5.0,4.125,1.0,4.875,5.0,4.75,3.875,4.875,4.75,4.75,4.625,4.5,4.875,Yes
201312,Yes,411fad4b,CGCH,Part Time,4.221428,4.316667,No,1,H14240,005,SBFH,Core,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,65.0,65.0,0.0,0.0,0.0,0.0,93.8499984741211,0.0,No,Building1,"M,W,F",10:50:00,1.5,26.0,4.131147,4.557377,4.540983,2.540983,0.983606,4.245901,4.081967,3.409836,3.868852,3.934426,3.934426,3.983606,4.114754,3.57377,4.557377,Yes
201313,Yes,411fad4b,CGCH,Part Time,4.740351,4.525,No,1,H14240,001,SBFH,Core,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,63.0,63.0,0.0,0.0,0.0,0.0,93.75,0.0,No,Building1,"M,W,F",14:20:00,1.5,26.0,4.2,4.833333,4.65,2.533333,1.0,4.45,4.616666,3.316666,3.416666,4.3,4.4,4.516666,4.25,3.683333,4.433333,Yes
201315,Yes,bec3924b,CGCH,Part Time,4.393443,4.516364,No,1,M03972,006,SBFH,Core,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,Prerequisites,,67.0,67.0,0.0,0.0,0.0,0.0,91.0400009155273,0.0,No,Building1,"M,W",09:00:00,1.5,26.0,4.114754,4.508196,4.62295,2.868852,1.0,4.360655,4.393442,3.590163,3.721311,4.311475,4.0,4.229508,3.983606,3.62295,4.442622,Yes
201378,No,6f375008,USIE,Part Time,4.715384,4.488,No,1,Q44513,060,USIE,Elective,No,MSPHD,2024,Fall,20243,2024-25,3.0,40.0,,,42.0,0.0,0.0,0.0,0.0,42.0,64.2900009155273,0.0,No,Building1,"M,F",18:00:00,3.25,4.0,4.111111,4.888888,4.407407,3.333333,1.925925,4.481481,4.703703,3.074074,3.185185,4.518518,4.333333,4.481481,4.333333,4.259259,4.444444,No
201547,Yes,ace11238,VUFA,Full Time,4.878125,4.609677,No,1,B55819,008,WIRK,Core,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,67.0,67.0,0.0,0.0,0.0,0.0,98.5100021362305,0.0,No,Building1,"T,R",16:10:00,1.5,49.0,3.939393,4.727272,4.651515,2.818181,0.969696,4.484848,4.818181,2.939393,3.196969,4.272727,4.696969,4.757575,4.666666,4.469696,4.712121,Yes
201548,Yes,ace11238,VUFA,Full Time,4.932203,4.705263,No,1,B55819,009,WIRK,Core,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,63.0,63.0,0.0,0.0,0.0,0.0,96.8300018310547,0.0,No,Building1,"T,R",14:20:00,1.5,49.0,4.360655,4.770491,4.672131,3.131147,0.967213,4.540983,4.770491,2.868852,3.032786,4.262295,4.754098,4.786885,4.754098,4.590163,4.721311,Yes
201620,No,80faa0b6,,Part Time,3.69944,4.12,No,1,A93683,D01,IGFY,Elective,No,Masters1,2024,Fall,20243,2024-25,1.5,74.0,,,66.0,65.0,0.0,0.0,0.0,1.0,75.7600021362305,0.0,No,off-campus,,,,2.0,3.5,3.5,3.44,3.5,0.92,3.84,3.18,2.5,2.34,3.14,2.7,2.62,2.82,2.7,2.58,No
201819,No,31ce692e,ZQOR,Full Time,4.72,5.0,No,1,Y86605,001,IGFY,Elective,No,MSPHD,2024,Fall,20243,2024-25,1.5,12.0,,,6.0,0.0,0.0,1.0,5.0,0.0,100.0,0.0,No,Building1,F,09:00:00,3.25,3.0,3.833333,4.833333,5.0,4.333333,1.0,5.0,4.666666,3.0,3.5,3.833333,5.0,4.833333,4.833333,4.666666,4.833333,No
201952,No,f499bf33,USIE,Full Time,4.806061,4.652525,No,1,V77177,002,ESEJ,Elective,No,Masters1,2024,Fall,20243,2024-25,3.0,150.0,,,141.0,0.0,0.0,0.0,0.0,141.0,74.4700012207031,0.0,No,Building2,R,10:10:00,2.75,17.0,3.990476,4.647619,4.619047,3.304761,1.87619,4.580952,4.609523,2.87619,3.466666,4.295238,4.438095,4.638095,4.438095,3.961904,4.561904,No
205507,No,922768f3,QAHF,Part Time,3.457544,3.717647,No,1,J46196,001,QAHF,Elective,Yes,Masters1,2024,Fall,20243,2024-25,1.5,50.0,,,37.0,34.0,2.0,1.0,0.0,0.0,51.3499984741211,0.0,No,Building1,R,09:00:00,3.25,,4.0,4.210526,4.315789,3.263157,1.0,3.631578,3.421052,3.578947,3.736842,3.736842,3.631578,3.368421,3.315789,3.263157,3.736842,Yes
205509,No,922768f3,QAHF,Part Time,3.866667,3.531579,No,1,J46196,002,QAHF,Elective,Yes,Masters1,2024,Fall,20243,2024-25,1.5,50.0,,,44.0,40.0,2.0,2.0,0.0,0.0,44.189998626709,0.0,No,Building1,R,14:20:00,3.25,,3.789473,4.210526,4.315789,3.210526,1.0,3.526315,3.842105,3.421052,3.842105,3.473684,3.526315,3.578947,3.315789,3.736842,4.0,Yes
191451,No,14d8b814,QAHF,Part Time,4.724444,4.485714,No,1,D43425,001,QAHF,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,,,62.0,57.0,5.0,0.0,0.0,0.0,74.1900024414063,0.0,No,Building2,"M,F",18:00:00,3.25,11.0,3.97826,4.695652,4.565217,3.456521,1.0,4.456521,4.717391,2.847826,3.043478,4.130434,4.543478,4.695652,4.652173,4.47826,4.695652,Yes
191452,No,c2ffc26f,QAHF,Full Time,4.582857,4.633333,No,1,C26850,001,QAHF,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,Prerequisites,,46.0,25.0,7.0,0.0,0.0,14.0,84.7799987792969,0.0,No,Building2,"M,T,W,R,F",09:00:00,8.0,17.0,4.307692,4.743589,4.384615,3.384615,1.230769,4.564102,4.461538,3.307692,3.358974,4.384615,4.538461,4.76923,4.589743,4.179487,4.615384,Yes
191456,No,b15e2cc2,GYQP,Part Time,4.864,4.8,No,1,N36516,100,SBFH,Elective,No,Masters2,2024,Summer,20242,2023-24,3.0,67.0,Prerequisites,Corequisite,36.0,1.0,35.0,0.0,0.0,0.0,52.0,0.0,No,Building2,"M,T,W,R,U",09:00:00,8.0,12.0,4.307692,4.884615,4.653846,2.730769,1.038461,4.76923,4.846153,3.0,3.615384,4.615384,4.576923,4.76923,4.692307,4.384615,4.846153,No
191457,No,f7321d1c,CGCH,Full Time,4.175904,3.805,No,1,O60984,001,SBFH,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,100.0,Prerequisites,,99.0,99.0,0.0,0.0,0.0,0.0,90.9100036621094,2.0,No,Building2,"M,W,F",09:00:00,3.25,51.0,3.633333,4.344444,4.344444,3.155555,1.0,3.7,4.055555,2.633333,2.966666,3.711111,4.1,4.3,4.044444,3.622222,4.244444,Yes
191458,No,f7321d1c,CGCH,Full Time,4.332395,3.988571,No,1,O60984,002,SBFH,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,100.0,Prerequisites,,90.0,85.0,0.0,0.0,0.0,5.0,82.2200012207031,0.0,No,Building2,"M,W,F",14:20:00,3.25,51.0,3.878378,4.027027,4.351351,2.851351,0.986486,3.851351,4.202702,2.729729,3.216216,3.743243,3.986486,4.297297,3.945945,3.256756,4.067567,Yes
191459,No,e71ad551,CGCH,Part Time,4.292857,4.129825,No,1,D49006,001,SBFH,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,Prerequisites,Corequisite,74.0,73.0,0.0,0.0,0.0,1.0,82.4300003051758,11.0,No,Building2,"M,W,F",14:20:00,3.25,15.0,4.229508,4.639344,4.606557,3.606557,1.0,4.065573,4.14754,3.737704,3.229508,3.918032,3.803278,3.967213,3.967213,3.409836,4.0,Yes
191461,No,253ec0f8,OGPX,Full Time,4.834667,4.781333,No,1,T42714,001,SBFH,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,100.0,,Corequisite,90.0,90.0,0.0,0.0,0.0,0.0,85.5599975585938,0.0,No,Building2,"T,R",09:00:00,3.25,22.0,4.51948,4.805194,4.662337,3.12987,0.987012,4.688311,4.740259,3.961038,3.857142,4.480519,4.454545,4.675324,4.623376,4.064935,4.363636,Yes
191463,No,96256d7a,CGCH,,4.787692,4.726154,No,1,C17477,001,SBFH,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,120.0,Prerequisites,Corequisite,83.0,61.0,21.0,0.0,0.0,1.0,81.7099990844727,0.0,No,Building2,"M,T,W,R,U",09:00:00,8.0,5.0,4.477611,4.656716,4.522388,3.313432,1.014925,4.716417,4.776119,3.925373,3.955223,4.492537,4.164179,4.432835,4.507462,3.83582,4.761194,Yes
191472,No,6f4c76ff,NZJO,Part Time,4.72,4.664516,No,1,M06770,001,TRXC,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,,39.0,30.0,3.0,0.0,0.0,6.0,82.0500030517578,0.0,No,Building2,"M,T,W,R,U",10:00:00,8.0,3.0,4.15625,4.75,4.78125,2.8125,1.1875,4.65625,4.5625,2.78125,3.15625,4.03125,4.53125,4.8125,4.65625,4.3125,4.6875,Yes
191475,No,5747340c,NZJO,Full Time,4.196,4.290196,No,1,O25450,001,KAFN,Elective,No,Masters2,2024,Summer,20242,2023-24,3.0,74.0,,,62.0,0.0,62.0,0.0,0.0,0.0,87.0999984741211,0.0,No,off-campus,"T,W,R,F,S",09:00:00,8.0,12.0,4.018518,4.481481,4.481481,2.759259,1.0,4.222222,4.074074,2.907407,3.111111,3.944444,3.796296,4.055555,4.037037,3.074074,4.314814,Yes
191476,No,9970f2e2,ZQOR,Part Time,3.470176,3.486274,No,1,F10115,001,KAFN,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,50.0,Prerequisites,,31.0,28.0,3.0,0.0,0.0,0.0,81.8199996948242,0.0,No,Building2,"W,F",18:00:00,3.25,1.0,3.962962,4.407407,4.185185,3.666666,0.962962,3.407407,3.333333,3.259259,2.703703,3.444444,3.814814,3.666666,4.0,3.148148,4.111111,Yes
191477,No,11a4baed,KFZN,,4.037736,3.932143,No,1,L23345,001,KAFN,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,,,70.0,70.0,0.0,0.0,0.0,0.0,81.6900024414063,0.0,No,Building2,"M,F",09:00:00,3.25,6.0,3.741379,4.465517,4.448275,2.655172,0.982758,3.913793,3.982758,2.931034,3.551724,3.551724,3.482758,3.741379,3.620689,3.413793,4.189655,Yes
191478,No,11a4baed,KFZN,,4.01875,4.14375,No,1,L23345,002,KAFN,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,,,45.0,33.0,4.0,0.0,0.0,8.0,75.0,0.0,No,Building2,"M,T,W,R,F",09:00:00,4.0,6.0,4.151515,4.545454,4.60606,3.0,1.151515,4.121212,4.0,2.787878,3.545454,3.969696,3.696969,3.666666,4.151515,3.484848,4.272727,Yes
191491,No,ef926247,USIE,Part Time,4.548837,4.25,No,1,X06607,001,USIE,Core,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,Prerequisites,,52.0,52.0,0.0,0.0,0.0,0.0,83.0199966430664,0.0,No,Building2,"T,R",14:20:00,1.5,44.0,3.795454,4.65909,4.454545,3.15909,0.954545,4.25,4.545454,2.954545,3.0,4.045454,4.477272,4.590909,4.386363,4.0,4.704545,Yes
191492,No,ef926247,USIE,Part Time,4.204167,3.880851,No,1,X06607,002,USIE,Core,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,Prerequisites,,52.0,52.0,0.0,0.0,0.0,0.0,98.0800018310547,0.0,No,Building2,"T,R",16:10:00,1.5,44.0,3.784313,4.254901,4.529411,2.921568,0.960784,3.803921,4.137254,3.039215,2.862745,3.568627,4.137254,4.058823,4.039215,3.666666,4.078431,Yes
191493,No,f499bf33,USIE,Full Time,5.0,4.862069,No,1,E62370,100,USIE,Elective,No,Masters2,2024,Summer,20242,2023-24,3.0,70.0,Prerequisites,,33.0,1.0,32.0,0.0,0.0,0.0,87.879997253418,0.0,No,Building2,"M,T,W,R,F",09:00:00,8.0,7.0,4.620689,5.0,4.655172,2.620689,1.0,4.862068,4.827586,3.413793,4.0,4.655172,4.896551,4.827586,4.827586,4.275862,4.827586,Yes
191494,No,35ff4b79,USIE,,4.8125,4.8,No,1,E44373,001,USIE,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,65.0,,Corequisite,40.0,36.0,4.0,0.0,0.0,0.0,82.5,0.0,No,Building1,"M,T,W,R,F",09:00:00,8.0,31.0,4.181818,4.333333,4.212121,3.242424,1.090909,4.787878,4.666666,3.60606,3.454545,4.333333,4.636363,4.787878,4.484848,4.212121,4.30303,Yes
191495,No,19a6f603,USIE,Full Time,4.546154,4.408,No,1,V76191,001,USIE,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,Corequisite,30.0,24.0,4.0,0.0,0.0,2.0,84.8499984741211,0.0,No,Building1,"M,T,W,R,U",09:00:00,8.0,4.0,4.0,4.428571,4.25,3.035714,1.035714,4.25,4.535714,3.428571,3.5,4.214285,4.321428,4.607142,4.464285,4.357142,4.392857,Yes
191496,No,bab51045,USIE,Full Time,4.866667,4.748837,No,1,U96439,001,USIE,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,,51.0,33.0,5.0,0.0,0.0,13.0,88.2399978637695,0.0,No,Building2,"M,T,W,R,F",09:00:00,8.0,11.0,3.955555,4.555555,4.4,2.777777,1.288888,4.733333,4.866666,3.288888,3.311111,4.244444,4.666666,4.666666,4.666666,3.911111,4.622222,Yes
191497,No,74314106,USIE,Part Time,4.570588,4.588889,No,1,P92884,001,USIE,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,,,45.0,44.0,1.0,0.0,0.0,0.0,82.6100006103516,12.0,No,Building2,T,18:00:00,3.25,9.0,4.605263,4.789473,4.736842,3.0,1.026315,4.552631,4.5,3.368421,3.894736,4.236842,4.236842,4.447368,4.210526,3.921052,4.447368,Yes
191498,No,0a270635,USIE,Full Time,4.905556,4.738889,No,1,K48653,001,USIE,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,74.0,,,41.0,30.0,10.0,0.0,0.0,1.0,90.2399978637695,0.0,No,Building2,"M,T,W,R,F",14:00:00,4.0,4.0,4.378378,4.594594,4.405405,3.0,1.027027,4.729729,4.891891,3.027027,3.297297,4.378378,4.648648,4.783783,4.756756,3.486486,4.864864,Yes
191506,No,4b95ef5e,ZQOR,,4.865,4.858537,No,1,O67585,100,IGFY,Elective,No,Masters2,2024,Summer,20242,2023-24,3.0,74.0,,,64.0,0.0,64.0,0.0,0.0,0.0,58.1100006103516,16.0,No,Building2,"M,T,W,R,U",09:00:00,8.0,13.0,4.604651,4.72093,4.581395,2.930232,1.0,4.837209,4.627906,3.116279,3.093023,4.465116,4.255813,4.488372,4.44186,4.325581,4.534883,Yes
191507,No,08470d1d,ZQOR,Part Time,4.872727,4.52,No,1,W12434,100,IGFY,Elective,No,Masters2,2024,Summer,20242,2023-24,3.0,45.0,,,12.0,2.0,8.0,0.0,0.0,2.0,85.7099990844727,0.0,No,Building2,"M,T,W,R,F",09:00:00,8.0,3.0,4.25,4.5,4.083333,3.166666,1.083333,4.333333,4.833333,2.916666,3.5,4.583333,4.666666,4.75,4.666666,4.083333,4.833333,Yes
191508,No,3bb7aeca,ZQOR,Full Time,4.958333,4.854167,No,1,Q44513,001,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,50.0,,,50.0,50.0,0.0,0.0,0.0,0.0,96.0,31.0,No,Building2,"M,T,W,R,U",09:00:00,8.0,51.0,4.479166,4.770833,4.666666,3.25,1.041666,4.854166,4.958333,3.354166,3.395833,4.270833,4.770833,4.916666,4.770833,4.791666,4.833333,Yes
191510,No,225343cf,ZQOR,Full Time,4.321568,4.368628,No,1,C46387,001,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,,64.0,62.0,2.0,0.0,0.0,0.0,87.5,0.0,No,Building2,"T,R",09:00:00,3.25,7.0,4.410714,4.660714,4.410714,2.678571,0.982142,4.125,4.160714,4.839285,4.285714,3.946428,3.517857,3.821428,3.535714,4.0,4.321428,Yes
191512,No,f8b2d7d9,ZQOR,Part Time,3.880702,3.82807,No,1,Q88265,001,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,,70.0,69.0,0.0,0.0,0.0,1.0,91.4300003051758,9.0,No,Building2,"T,R",18:00:00,3.25,16.0,3.78125,4.296875,4.078125,3.265625,1.0,3.765625,3.796875,3.234375,2.90625,3.78125,4.125,4.0,4.0625,4.046875,4.375,Yes
191513,Yes,def0adb1,ZQOR,Part Time,4.492308,4.530769,No,1,X37454,001,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,36.0,,Corequisite,31.0,31.0,0.0,0.0,0.0,0.0,93.5500030517578,21.0,No,Building2,R,18:00:00,3.25,47.0,4.034482,4.655172,4.551724,3.413793,0.931034,4.517241,4.482758,2.689655,2.965517,3.655172,4.344827,4.344827,4.310344,4.482758,4.586206,Yes
191514,No,2b86262a,ZQOR,Part Time,4.407692,4.306667,No,1,X37454,002,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,36.0,,Corequisite,35.0,35.0,0.0,0.0,0.0,0.0,88.8899993896484,7.0,No,Building2,"W,F",14:20:00,3.25,47.0,4.34375,4.8125,4.65625,3.5625,1.0,4.25,4.3125,2.75,2.96875,3.96875,4.28125,4.4375,4.46875,4.5625,4.53125,Yes
191515,No,0e8bba51,ZQOR,Full Time,4.676923,4.435294,No,1,B51668,001,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,,57.0,43.0,5.0,1.0,0.0,8.0,96.4300003051758,0.0,No,Building2,"M,T,W,R,U",09:00:00,8.0,7.0,4.166666,4.833333,4.703703,2.666666,1.148148,4.351851,4.629629,3.611111,3.462962,4.259259,4.407407,4.314814,4.203703,3.333333,4.648148,Yes
191516,No,309d2564,ZQOR,Full Time,4.662857,4.315152,No,1,E82571,001,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,3.0,74.0,,,53.0,29.0,20.0,0.0,0.0,4.0,60.6599998474121,0.0,No,Building2,"M,T,W,R,F",09:00:00,8.0,9.0,3.756756,4.621621,4.432432,2.918918,1.081081,4.189189,4.621621,3.108108,3.27027,4.162162,4.567567,4.54054,4.324324,4.486486,4.648648,Yes
191517,No,68fa8635,ZQOR,Part Time,4.846957,4.74,Yes,2,P28252,002A,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,38.0,,,35.0,32.0,3.0,0.0,0.0,0.0,65.7099990844727,7.0,Yes,Building2,"M,T,W",08:30:00,9.0,8.0,4.217391,4.956521,4.73913,3.565217,0.956521,4.652173,4.869565,3.0,3.565217,4.47826,4.826086,4.913043,4.869565,4.608695,4.869565,No
191517,No,3bb7aeca,ZQOR,Full Time,4.913043,4.74,Yes,2,P28252,002,IGFY,Elective,No,Masters1,2024,Summer,20242,2023-24,1.5,38.0,,,35.0,32.0,3.0,0.0,0.0,0.0,65.7099990844727,7.0,Yes,Building2,"M,T,W",08:30:00,9.0,8.0,4.217391,4.956521,4.73913,3.565217,0.956521,4.652173,4.869565,3.0,3.565217,4.47826,4.826086,4.913043,4.869565,4.608695,4.869565,Yes
191518,No,e37960d2,VUFA,Part Time,4.625,4.3125,Yes,3,Y52112,100,WIRK,Elective,No,Masters2,2024,Summer,20242,2023-24,3.0,47.0,,,24.0,4.0,20.0,0.0,0.0,0.0,57.1399993896484,0.0,Yes,Building2,"M,T,W,R,U",09:00:00,8.0,2.0,3.875,4.25,4.125,3.125,1.0,4.3125,4.604166,2.625,2.8125,4.4375,4.625,4.6875,4.375,4.3125,4.625,Yes
